,Unnamed: 0.1,Unnamed: 0,Time,Index,Battery,Mag_X[uT],Mag_Y[uT],Mag_Z[uT],Acc_X[G],Acc_Y[G],Acc_Z[G],UV INDEX,AmbientLight[Lx],Humidity[%RH],Temperature[degC],Pressure[hPa],timestamp,activity
1209,1275,1275,2023/06/19 16:15:25.480,60,2.99,-0.8,35.8,65.8,-0.206,-0.033,-1.022,0.6,203.9,65.26,24.89,991.9,1687158925,watchingTV
1210,1276,1276,2023/06/19 16:15:26.480,61,2.99,1.1,36.2,62.0,-0.205,-0.032,-1.021,0.6,206.7,65.22,24.86,991.81,1687158926,watchingTV
1211,1277,1277,2023/06/19 16:15:27.480,62,2.99,1.4,35.8,63.1,-0.206,-0.033,-1.021,0.4,203.3,65.19,24.87,991.84,1687158927,watchingTV
1212,1278,1278,2023/06/19 16:15:28.480,63,2.99,1.1,36.9,64.6,-0.205,-0.033,-1.021,0.2,206.2,65.22,24.87,991.92,1687158928,watchingTV
1213,1279,1279,2023/06/19 16:15:29.480,64,2.99,0.3,34.7,67.6,-0.206,-0.033,-1.021,0.2,204.8,65.14,24.87,991.87,1687158929,watchingTV
1214,1280,1280,2023/06/19 16:15:30.480,65,2.99,1.8,37.3,62.3,-0.207,-0.032,-1.021,0.1,207.0,65.17,24.84,991.9,1687158930,watchingTV
1215,1281,1281,2023/06/19 16:15:31.480,66,2.99,-1.1,35.8,64.2,-0.206,-0.032,-1.021,0.0,204.0,65.12,24.84,991.91,1687158931,watchingTV
1216,1282,1282,2023/06/19 16:15:32.480,67,2.99,-0.8,37.3,65.0,-0.207,-0.032,-1.021,0.2,204.2,65.09,24.82,991.79,1687158932,watchingTV
1217,1283,1283,2023/06/19 16:15:33.480,68,2.99,1.1,34.7,58.9,-0.207,-0.032,-1.021,0.1,205.8,65.13,24.84,991.81,1687158933,watchingTV
1218,1284,1284,2023/06/19 16:15:34.480,69,2.99,0.3,36.2,63.8,-0.207,-0.033,-1.021,0.7,204.8,65.11,24.78,991.91,1687158934,watchingTV
1219,1285,1285,2023/06/19 16:15:35.480,70,2.99,0.0,36.6,63.4,-0.207,-0.033,-1.021,0.2,203.6,65.08,24.78,991.92,1687158935,watchingTV
1220,1286,1286,2023/06/19 16:15:36.480,71,2.99,-0.8,36.2,64.2,-0.208,-0.033,-1.021,0.0,202.4,65.04,24.76,991.87,1687158936,watchingTV
1221,1287,1287,2023/06/19 16:15:37.480,72,2.99,0.0,35.8,62.7,-0.208,-0.032,-1.021,0.2,205.5,65.03,24.75,991.81,1687158937,watchingTV
1222,1288,1288,2023/06/19 16:15:38.480,73,2.99,0.0,35.4,63.4,-0.209,-0.033,-1.021,0.1,204.0,65.05,24.73,991.91,1687158938,watchingTV
1223,1289,1289,2023/06/19 16:15:39.480,74,2.99,0.3,36.2,63.4,-0.208,-0.032,-1.021,0.2,205.5,65.08,24.8,991.91,1687158939,watchingTV
1224,1290,1290,2023/06/19 16:15:40.480,75,2.99,-0.4,36.6,66.9,-0.208,-0.033,-1.021,0.1,203.4,65.05,24.76,991.84,1687158940,watchingTV
1225,1291,1291,2023/06/19 16:15:41.480,76,2.99,0.3,35.1,64.9,-0.208,-0.032,-1.021,0.7,204.0,65.0,24.73,991.95,1687158941,watchingTV
1226,1292,1292,2023/06/19 16:15:42.480,77,2.99,0.0,35.4,64.2,-0.209,-0.033,-1.021,0.5,205.1,65.01,24.76,991.84,1687158942,watchingTV
1227,1293,1293,2023/06/19 16:15:43.480,78,2.99,-1.1,35.8,62.7,-0.21,-0.032,-1.02,0.2,203.3,65.04,24.71,991.91,1687158943,watchingTV
1228,1294,1294,2023/06/19 16:15:44.480,79,2.99,-0.4,36.2,61.2,-0.21,-0.032,-1.021,0.2,204.3,65.06,24.71,991.84,1687158944,watchingTV
1229,1295,1295,2023/06/19 16:15:45.480,80,2.99,0.7,36.2,65.3,-0.21,-0.032,-1.021,0.2,204.9,64.96,24.71,991.79,1687158945,watchingTV
1230,1296,1296,2023/06/19 16:15:46.480,81,2.99,-0.4,36.2,64.9,-0.211,-0.032,-1.021,0.4,202.6,64.98,24.69,991.82,1687158946,watchingTV
1231,1297,1297,2023/06/19 16:15:47.480,82,2.99,1.8,35.4,64.6,-0.21,-0.032,-1.021,0.2,207.4,64.95,24.73,991.84,1687158947,watchingTV
1232,1298,1298,2023/06/19 16:15:48.480,83,2.99,1.1,35.8,60.4,-0.209,-0.033,-1.021,0.5,204.8,65.03,24.69,991.91,1687158948,watchingTV
1233,1299,1299,2023/06/19 16:15:49.480,84,2.99,0.7,36.6,63.4,-0.209,-0.033,-1.021,0.2,204.2,64.95,24.67,991.84,1687158949,watchingTV
1234,1300,1300,2023/06/19 16:15:50.480,85,2.99,0.3,36.2,64.2,-0.209,-0.033,-1.021,0.1,205.3,64.95,24.64,991.79,1687158950,watchingTV
1235,1301,1301,2023/06/19 16:15:51.480,86,2.99,0.0,33.9,64.2,-0.21,-0.033,-1.021,0.4,205.4,64.91,24.67,991.84,1687158951,watchingTV
1236,1302,1302,2023/06/19 16:15:52.480,87,2.99,-0.4,34.7,63.8,-0.209,-0.034,-1.021,0.1,203.2,64.98,24.66,991.79,1687158952,watchingTV
1237,1303,1303,2023/06/19 16:15:53.480,88,2.99,0.0,35.4,64.6,-0.21,-0.032,-1.021,0.0,204.7,64.97,24.67,991.76,1687158953,watchingTV
1238,1304,1304,2023/06/19 16:15:54.480,89,2.99,0.7,36.2,64.6,-0.21,-0.033,-1.021,0.1,203.3,64.96,24.62,991.79,1687158954,watchingTV
1239,1305,1305,2023/06/19 16:15:55.480,90,2.99,0.7,35.8,62.2,-0.211,-0.034,-1.021,0.4,207.2,64.94,24.6,991.79,1687158955,watchingTV
1240,1306,1306,2023/06/19 16:15:56.480,91,2.99,1.1,34.7,66.1,-0.211,-0.033,-1.02,0.1,204.9,64.89,24.58,991.92,1687158956,watchingTV
1241,1307,1307,2023/06/19 16:15:57.480,92,2.99,1.1,35.8,64.2,-0.211,-0.033,-1.02,0.2,203.0,64.97,24.64,991.87,1687158957,watchingTV
1242,1308,1308,2023/06/19 16:15:58.480,93,2.99,0.0,35.8,63.0,-0.211,-0.034,-1.021,0.1,205.1,64.98,24.62,991.87,1687158958,watchingTV
1243,1309,1309,2023/06/19 16:15:59.480,94,2.99,0.3,35.4,66.1,-0.21,-0.034,-1.021,0.0,207.4,64.98,24.66,991.85,1687158959,watchingTV
1244,1310,1310,2023/06/19 16:16:00.480,95,2.99,0.3,38.0,64.5,-0.21,-0.034,-1.021,0.2,204.8,64.94,24.62,991.91,1687158960,watchingTV
1245,1311,1311,2023/06/19 16:16:01.480,96,2.99,-0.4,36.6,62.6,-0.209,-0.035,-1.02,0.1,205.1,64.94,24.6,991.91,1687158961,watchingTV
1246,1312,1312,2023/06/19 16:16:02.480,97,2.99,1.1,33.9,63.0,-0.21,-0.034,-1.021,0.1,207.1,64.97,24.64,991.91,1687158962,watchingTV
1247,1313,1313,2023/06/19 16:16:03.480,98,2.99,0.0,35.1,64.1,-0.209,-0.036,-1.021,0.1,206.3,64.95,24.58,991.85,1687158963,watchingTV
1248,1314,1314,2023/06/19 16:16:04.480,99,2.99,0.0,36.2,64.9,-0.21,-0.036,-1.021,0.0,204.7,64.89,24.53,991.93,1687158964,watchingTV
1249,1315,1315,2023/06/19 16:16:05.480,100,2.99,0.7,35.4,64.1,-0.21,-0.036,-1.021,0.4,205.4,64.95,24.57,991.85,1687158965,watchingTV
1250,1316,1316,2023/06/19 16:16:06.480,101,2.99,0.3,36.6,63.4,-0.211,-0.036,-1.021,0.4,207.4,64.98,24.57,991.85,1687158966,watchingTV
1251,1317,1317,2023/06/19 16:16:07.480,102,2.99,-1.5,37.6,66.0,-0.212,-0.036,-1.02,0.3,205.8,64.93,24.53,991.91,1687158967,watchingTV
1252,1318,1318,2023/06/19 16:16:08.480,103,2.99,-1.5,-14.2,38.9,-0.218,0.848,-0.235,0.6,33.7,65.08,24.55,991.91,1687158968,watchingTV
1253,1319,1319,2023/06/19 16:16:09.480,104,2.99,-10.9,43.2,45.6,0.027,-0.555,-0.906,0.1,553.7,65.05,24.58,991.93,1687158969,watchingTV
1254,1320,1320,2023/06/19 16:16:10.480,105,2.99,7.1,-11.2,35.4,-0.523,0.631,-0.282,0.3,33.5,65.04,24.58,991.91,1687158970,watchingTV
1255,1321,1321,2023/06/19 16:16:11.480,106,2.99,1.1,35.4,63.4,-0.282,-0.163,-1.107,0.1,168.7,65.14,24.62,991.87,1687158971,watchingTV
1256,1322,1322,2023/06/19 16:16:12.480,107,2.99,0.7,34.7,63.4,-0.207,-0.031,-1.021,0.5,202.8,65.1,24.64,991.91,1687158972,watchingTV
1257,1323,1323,2023/06/19 16:16:13.480,108,2.99,-0.4,35.8,60.0,-0.21,-0.031,-1.02,0.1,201.9,65.14,24.69,991.84,1687158973,watchingTV
1258,1324,1324,2023/06/19 16:16:14.480,109,2.99,0.0,37.3,61.5,-0.21,-0.031,-1.021,0.3,201.1,65.13,24.71,991.91,1687158974,watchingTV
1259,1325,1325,2023/06/19 16:16:15.480,110,2.99,2.6,37.3,61.2,-0.211,-0.03,-1.021,0.3,203.8,65.21,24.71,991.87,1687158975,watchingTV
1260,1326,1326,2023/06/19 16:16:16.480,111,2.99,0.3,36.2,63.1,-0.212,-0.03,-1.021,0.1,204.7,65.29,24.76,991.91,1687158976,watchingTV
1261,1327,1327,2023/06/19 16:16:17.480,112,2.99,1.4,36.2,60.8,-0.212,-0.03,-1.021,0.1,204.8,65.27,24.71,991.79,1687158977,watchingTV
1262,1328,1328,2023/06/19 16:16:18.480,113,2.99,0.7,35.8,62.7,-0.212,-0.03,-1.021,0.2,203.5,65.29,24.75,991.87,1687158978,watchingTV
1263,1329,1329,2023/06/19 16:16:19.480,114,2.99,2.6,37.3,63.4,-0.213,-0.03,-1.021,0.6,204.1,65.32,24.76,991.87,1687158979,watchingTV
1264,1330,1330,2023/06/19 16:16:20.480,115,2.98,0.7,35.1,63.4,-0.213,-0.03,-1.021,0.4,201.9,65.29,24.73,991.84,1687158980,watchingTV
1265,1331,1331,2023/06/19 16:16:21.480,116,2.98,1.1,36.9,64.9,-0.213,-0.03,-1.021,0.2,203.2,65.28,24.76,991.87,1687158981,watchingTV
1266,1332,1332,2023/06/19 16:16:22.480,117,2.98,1.8,33.9,61.6,-0.213,-0.031,-1.02,0.4,200.7,65.33,24.8,991.84,1687158982,watchingTV
1267,1333,1333,2023/06/19 16:16:23.480,118,2.98,1.4,36.9,61.9,-0.214,-0.03,-1.021,0.1,203.8,65.24,24.75,991.84,1687158983,watchingTV
1268,1334,1334,2023/06/19 16:16:24.480,119,2.98,1.8,37.3,63.1,-0.215,-0.03,-1.02,0.3,203.0,65.27,24.78,991.91,1687158984,watchingTV
1269,1335,1335,2023/06/19 16:16:25.480,120,2.98,1.4,36.9,63.8,-0.214,-0.03,-1.02,1.0,202.6,65.22,24.8,991.87,1687158985,watchingTV
1270,1336,1336,2023/06/19 16:16:26.480,121,2.98,1.1,37.7,63.1,-0.215,-0.03,-1.021,0.1,206.3,65.24,24.76,991.84,1687158986,watchingTV
1271,1337,1337,2023/06/19 16:16:27.480,122,2.98,0.3,36.9,61.2,-0.214,-0.029,-1.021,0.2,203.5,65.21,24.78,991.84,1687158987,watchingTV
1272,1338,1338,2023/06/19 16:16:28.480,123,2.98,2.6,36.2,61.9,-0.215,-0.03,-1.02,0.5,202.6,65.21,24.75,991.87,1687158988,watchingTV
1273,1339,1339,2023/06/19 16:16:29.480,124,2.98,1.4,36.2,62.7,-0.215,-0.03,-1.021,0.2,205.4,65.27,24.76,991.84,1687158989,watchingTV
1274,1340,1340,2023/06/19 16:16:30.480,125,2.98,1.1,36.9,65.3,-0.216,-0.03,-1.021,0.6,203.1,65.21,24.76,991.84,1687158990,watchingTV
1275,1341,1341,2023/06/19 16:16:31.480,126,2.98,0.3,35.4,61.9,-0.215,-0.03,-1.02,0.0,201.9,65.17,24.75,991.84,1687158991,watchingTV
1276,1342,1342,2023/06/19 16:16:32.480,127,2.98,2.6,36.6,61.6,-0.215,-0.03,-1.02,0.5,206.2,65.19,24.75,991.84,1687158992,watchingTV
1277,1343,1343,2023/06/19 16:16:33.480,128,2.98,1.1,36.2,59.6,-0.216,-0.03,-1.021,0.3,202.3,65.12,24.76,991.95,1687158993,watchingTV
1278,1344,1344,2023/06/19 16:16:34.480,129,2.98,1.1,37.3,63.1,-0.216,-0.03,-1.02,0.1,201.4,65.16,24.71,991.91,1687158994,watchingTV
1279,1345,1345,2023/06/19 16:16:35.480,130,2.98,1.1,36.6,61.9,-0.215,-0.029,-1.02,0.1,203.0,65.14,24.71,991.91,1687158995,watchingTV
1280,1346,1346,2023/06/19 16:16:36.480,131,2.98,1.8,36.9,61.1,-0.216,-0.03,-1.02,0.8,201.9,65.09,24.67,991.92,1687158996,watchingTV
1281,1347,1347,2023/06/19 16:16:37.480,132,2.98,1.1,36.6,59.6,-0.216,-0.03,-1.02,0.2,205.3,65.13,24.71,991.84,1687158997,watchingTV
1282,1348,1348,2023/06/19 16:16:38.480,133,2.98,1.4,36.2,63.1,-0.216,-0.03,-1.02,0.3,204.4,65.11,24.73,991.92,1687158998,watchingTV
1283,1349,1349,2023/06/19 16:16:39.480,134,2.98,0.7,37.3,61.9,-0.216,-0.029,-1.02,0.2,203.5,65.05,24.69,991.91,1687158999,watchingTV
1284,1350,1350,2023/06/19 16:16:40.480,135,2.98,0.0,33.9,62.2,-0.085,-0.008,-1.007,0.3,11.1,65.03,24.71,991.91,1687159000,watchingTV
1285,1351,1351,2023/06/19 16:16:41.480,136,2.98,0.0,35.8,61.6,-0.199,-0.021,-1.023,0.1,187.9,65.08,24.69,991.87,1687159001,watchingTV
1286,1352,1352,2023/06/19 16:16:42.480,137,2.98,1.4,36.2,63.4,-0.2,-0.021,-1.022,0.5,186.7,65.09,24.67,991.84,1687159002,watchingTV
1287,1353,1353,2023/06/19 16:16:43.480,138,2.98,1.8,-13.1,32.8,-0.434,0.663,0.188,0.8,10.7,65.19,24.69,991.87,1687159003,watchingTV
1288,1354,1354,2023/06/19 16:16:44.470,139,2.98,-5.2,42.9,52.9,-0.194,-0.502,-0.919,0.1,20.0,65.16,24.75,991.82,1687159004,watchingTV
1289,1355,1355,2023/06/19 16:16:45.460,140,2.98,11.9,-5.6,44.2,-0.425,0.847,-0.46,0.3,18.1,65.24,24.78,991.79,1687159005,watchingTV
1290,1356,1356,2023/06/19 16:16:46.450,141,2.98,0.0,30.6,63.1,-0.089,-0.044,-0.871,0.1,138.6,65.27,24.87,991.9,1687159006,watchingTV
1291,1357,1357,2023/06/19 16:16:47.440,142,2.98,-0.4,34.7,62.4,-0.156,-0.025,-1.029,0.2,203.3,65.3,24.98,991.81,1687159007,watchingTV
1292,1358,1358,2023/06/19 16:16:48.430,143,2.98,-0.4,35.4,62.8,-0.157,-0.023,-1.028,0.2,202.6,65.25,25.02,991.86,1687159008,watchingTV
1293,1359,1359,2023/06/19 16:16:49.420,144,2.98,-0.8,37.3,59.4,-0.157,-0.022,-1.028,0.0,205.5,65.3,25.05,991.9,1687159009,watchingTV
1294,1360,1360,2023/06/19 16:16:50.410,145,2.98,-1.5,34.3,62.1,-0.16,-0.023,-1.028,0.1,204.5,65.36,25.09,991.9,1687159010,watchingTV
1295,1361,1361,2023/06/19 16:16:51.400,146,2.98,-1.1,35.8,62.4,-0.161,-0.023,-1.027,0.0,202.3,65.34,25.14,991.92,1687159011,watchingTV
1296,1362,1362,2023/06/19 16:16:52.390,147,2.98,0.3,35.8,62.8,-0.162,-0.022,-1.027,0.1,200.1,65.29,25.16,991.86,1687159012,watchingTV
1297,1363,1363,2023/06/19 16:16:53.380,148,2.98,-1.5,36.6,62.1,-0.169,-0.021,-1.028,0.7,199.5,65.28,25.16,991.86,1687159013,watchingTV
1298,1364,1364,2023/06/19 16:16:54.370,149,2.98,-0.8,35.4,63.6,-0.156,-0.034,-1.027,0.4,204.8,65.25,25.18,991.92,1687159014,watchingTV
1299,1365,1365,2023/06/19 16:16:55.360,150,2.98,-0.8,36.2,62.1,-0.158,-0.028,-1.028,0.1,208.5,65.16,25.14,991.86,1687159015,watchingTV
1300,1366,1366,2023/06/19 16:16:56.350,151,2.98,0.0,35.8,64.7,-0.158,-0.029,-1.028,0.2,209.8,65.18,25.18,991.86,1687159016,watchingTV
1301,1367,1367,2023/06/19 16:16:57.340,152,2.98,-1.1,34.7,63.9,-0.159,-0.029,-1.028,0.0,207.8,65.12,25.2,991.86,1687159017,other
1302,1368,1368,2023/06/19 16:16:58.330,153,2.98,-2.2,35.1,64.3,-0.16,-0.029,-1.028,0.2,210.9,65.07,25.16,991.86,1687159018,other
1303,1369,1369,2023/06/19 16:16:59.320,154,2.98,-0.4,35.8,60.9,-0.16,-0.03,-1.028,0.2,209.9,65.12,25.18,991.86,1687159019,other
1304,1370,1370,2023/06/19 16:17:00.310,155,2.98,-0.8,35.4,62.4,-0.16,-0.03,-1.028,0.3,209.5,65.07,25.14,991.92,1687159020,other
1305,1371,1371,2023/06/19 16:17:01.300,156,2.98,-2.2,35.1,62.1,-0.16,-0.03,-1.028,0.8,208.0,65.09,25.14,991.86,1687159021,other
1306,1372,1372,2023/06/19 16:17:02.290,157,2.98,-0.8,35.4,66.2,-0.161,-0.03,-1.028,0.3,209.5,64.96,25.16,991.86,1687159022,other
1307,1373,1373,2023/06/19 16:17:03.280,158,2.98,0.7,36.2,64.3,-0.162,-0.03,-1.028,0.2,210.3,64.94,25.14,991.9,1687159023,other
1308,1374,1374,2023/06/19 16:17:04.270,159,2.98,-1.5,34.3,61.7,-0.162,-0.03,-1.027,0.2,209.8,64.96,25.16,991.84,1687159024,other
1309,1375,1375,2023/06/19 16:17:05.260,160,2.98,-1.9,36.2,62.8,-0.162,-0.03,-1.028,0.0,206.9,64.91,25.14,991.84,1687159025,other
1310,1376,1376,2023/06/19 16:17:06.250,161,2.98,-0.8,35.1,62.8,-0.162,-0.03,-1.028,0.2,209.4,64.87,25.07,991.86,1687159026,other
1311,1377,1377,2023/06/19 16:17:07.240,162,2.98,-1.1,36.9,63.9,-0.162,-0.03,-1.027,0.1,210.2,64.83,25.04,991.86,1687159027,other
1312,1378,1378,2023/06/19 16:17:08.230,163,2.98,0.3,36.2,63.6,-0.163,-0.03,-1.028,0.1,207.1,64.81,25.11,991.81,1687159028,other
1313,1379,1379,2023/06/19 16:17:09.220,164,2.98,0.3,34.7,59.8,-0.163,-0.031,-1.028,0.1,212.7,64.72,25.05,991.92,1687159029,other
1314,1380,1380,2023/06/19 16:17:10.210,165,2.98,-0.8,35.1,62.0,-0.163,-0.03,-1.027,0.2,209.5,64.73,25.05,991.9,1687159030,other
1315,1381,1381,2023/06/19 16:17:11.200,166,2.98,0.3,35.4,61.2,-0.163,-0.03,-1.027,0.3,209.1,64.73,25.04,991.9,1687159031,other
1316,1382,1382,2023/06/19 16:17:12.190,167,2.98,-0.8,36.6,60.5,-0.164,-0.03,-1.027,0.1,210.3,64.68,25.02,991.9,1687159032,other
1317,1383,1383,2023/06/19 16:17:13.180,168,2.98,-1.1,35.4,61.6,-0.163,-0.031,-1.027,0.4,212.3,64.57,24.98,991.86,1687159033,other
1318,1384,1384,2023/06/19 16:17:14.170,169,2.98,-1.1,35.8,59.8,-0.164,-0.03,-1.027,0.8,210.6,64.58,24.96,991.84,1687159034,toileting
1319,1385,1385,2023/06/19 16:17:15.160,170,2.98,-0.8,35.4,65.4,-0.164,-0.031,-1.027,0.3,209.8,64.54,24.95,991.81,1687159035,toileting
1320,1386,1386,2023/06/19 16:17:16.150,171,2.98,0.3,35.8,60.9,-0.164,-0.03,-1.028,0.1,208.9,64.52,24.95,991.9,1687159036,toileting
1321,1387,1387,2023/06/19 16:17:17.140,172,2.98,-0.8,36.2,60.1,-0.163,-0.03,-1.028,0.2,210.0,64.55,24.95,991.86,1687159037,toileting
1322,1388,1388,2023/06/19 16:17:18.130,173,2.98,-0.8,35.4,60.9,-0.164,-0.031,-1.028,0.5,208.9,64.47,24.96,991.9,1687159038,toileting
1323,1389,1389,2023/06/19 16:17:19.120,174,2.98,-0.8,35.8,62.0,-0.165,-0.031,-1.026,0.4,208.0,64.45,24.93,991.87,1687159039,toileting
1324,1390,1390,2023/06/19 16:17:20.110,175,2.98,-0.8,37.7,61.6,-0.165,-0.031,-1.027,0.9,208.9,64.46,24.96,991.87,1687159040,toileting
1325,1391,1391,2023/06/19 16:17:21.100,176,2.98,-1.1,36.2,64.2,-0.165,-0.031,-1.027,0.7,214.6,64.42,24.98,991.81,1687159041,toileting
1326,1392,1392,2023/06/19 16:17:22.090,177,2.98,-0.8,35.1,63.9,-0.166,-0.031,-1.027,0.1,208.6,64.46,24.95,991.87,1687159042,toileting
1327,1393,1393,2023/06/19 16:17:23.080,178,2.98,-1.9,35.8,63.9,-0.166,-0.03,-1.027,0.2,205.6,64.4,24.89,991.87,1687159043,toileting
1328,1394,1394,2023/06/19 16:17:24.070,179,2.98,0.7,36.6,60.8,-0.167,-0.031,-1.027,0.3,206.4,64.36,24.91,991.87,1687159044,toileting
1329,1395,1395,2023/06/19 16:17:25.060,180,2.98,-1.1,35.4,64.6,-0.167,-0.031,-1.027,0.8,211.3,64.41,24.84,991.87,1687159045,toileting
1330,1396,1396,2023/06/19 16:17:26.050,181,2.98,-1.5,34.7,62.7,-0.168,-0.031,-1.027,0.2,211.3,64.38,24.87,991.84,1687159046,toileting
1331,1397,1397,2023/06/19 16:17:27.040,182,2.98,0.0,34.7,60.4,-0.168,-0.031,-1.026,0.2,208.2,64.39,24.87,991.84,1687159047,toileting
1332,1398,1398,2023/06/19 16:17:28.040,183,2.98,-1.9,36.2,64.6,-0.169,-0.032,-1.027,0.6,209.4,64.35,24.87,991.84,1687159048,toileting
1333,1399,1399,2023/06/19 16:17:29.040,184,2.98,0.3,33.9,62.7,-0.169,-0.032,-1.027,0.2,208.1,64.29,24.84,991.81,1687159049,toileting
1334,1400,1400,2023/06/19 16:17:30.040,185,2.98,0.0,36.2,61.6,-0.168,-0.031,-1.026,0.1,209.4,64.38,24.86,991.9,1687159050,toileting
1335,1401,1401,2023/06/19 16:17:31.040,186,2.98,0.7,36.6,64.2,-0.17,-0.032,-1.026,0.4,209.6,64.37,24.82,991.87,1687159051,toileting
1336,1402,1402,2023/06/19 16:17:32.040,187,2.98,-0.4,35.4,62.7,-0.17,-0.032,-1.027,0.6,210.2,64.34,24.82,991.84,1687159052,toileting
1337,1403,1403,2023/06/19 16:17:33.040,188,2.98,-0.8,36.6,62.7,-0.17,-0.032,-1.027,0.1,207.8,64.35,24.82,991.87,1687159053,toileting
1338,1404,1404,2023/06/19 16:17:34.040,189,2.98,0.0,36.2,63.1,-0.171,-0.032,-1.027,0.1,209.2,64.36,24.82,991.84,1687159054,toileting
1339,1405,1405,2023/06/19 16:17:35.040,190,2.98,-0.4,35.8,61.2,-0.171,-0.032,-1.027,0.0,209.1,64.33,24.78,991.84,1687159055,toileting
1340,1406,1406,2023/06/19 16:17:36.040,191,2.98,-0.8,34.7,61.2,-0.172,-0.032,-1.027,0.4,209.6,64.33,24.78,991.73,1687159056,toileting
1341,1407,1407,2023/06/19 16:17:37.040,192,2.98,0.0,35.4,61.2,-0.171,-0.032,-1.025,0.4,207.7,64.32,24.82,991.91,1687159057,toileting
1342,1408,1408,2023/06/19 16:17:38.040,193,2.98,-0.8,36.6,60.4,-0.172,-0.032,-1.025,0.0,212.6,64.32,24.82,991.91,1687159058,toileting
1343,1409,1409,2023/06/19 16:17:39.040,194,2.98,0.0,35.8,62.7,-0.172,-0.032,-1.025,0.5,210.4,64.32,24.76,991.84,1687159059,toileting
1344,1410,1410,2023/06/19 16:17:40.040,195,2.98,-0.4,37.3,65.3,-0.173,-0.032,-1.027,0.0,206.8,64.33,24.73,991.79,1687159060,toileting
1345,1411,1411,2023/06/19 16:17:41.040,196,2.98,-1.1,35.4,62.7,-0.172,-0.033,-1.026,0.4,209.9,64.27,24.76,991.81,1687159061,toileting
1346,1412,1412,2023/06/19 16:17:42.040,197,2.98,-0.8,35.4,61.6,-0.173,-0.033,-1.026,0.6,207.9,64.32,24.78,991.84,1687159062,toileting
1347,1413,1413,2023/06/19 16:17:43.040,198,2.98,0.3,35.8,63.4,-0.173,-0.033,-1.027,0.1,210.6,64.33,24.75,991.91,1687159063,toileting
1348,1414,1414,2023/06/19 16:17:44.040,199,2.98,-2.2,35.8,62.3,-0.173,-0.033,-1.027,0.2,210.2,64.32,24.71,991.87,1687159064,toileting
1349,1415,1415,2023/06/19 16:17:45.040,200,2.98,0.3,35.8,64.6,-0.174,-0.033,-1.026,0.0,210.0,64.29,24.73,991.84,1687159065,toileting
1350,1416,1416,2023/06/19 16:17:46.040,201,2.98,-0.4,36.2,63.4,-0.174,-0.033,-1.026,0.1,209.4,64.27,24.69,991.84,1687159066,toileting
1351,1417,1417,2023/06/19 16:17:47.040,202,2.98,-0.4,36.2,64.9,-0.174,-0.033,-1.026,0.3,208.4,64.28,24.73,991.79,1687159067,toileting
1352,1418,1418,2023/06/19 16:17:48.040,203,2.98,0.7,36.6,61.6,-0.174,-0.033,-1.026,0.1,211.1,64.24,24.66,991.84,1687159068,toileting
1353,1419,1419,2023/06/19 16:17:49.040,204,2.98,0.3,35.4,65.3,-0.175,-0.034,-1.026,0.1,214.6,64.28,24.67,991.95,1687159069,toileting
1354,1420,1420,2023/06/19 16:17:50.040,205,2.98,-0.4,36.6,63.8,-0.175,-0.034,-1.026,0.0,209.3,64.24,24.66,991.79,1687159070,toileting
1355,1421,1421,2023/06/19 16:17:51.040,206,2.98,-0.8,37.3,62.2,-0.175,-0.034,-1.027,0.4,209.9,64.28,24.66,991.79,1687159071,toileting
1356,1422,1422,2023/06/19 16:17:52.040,207,2.98,0.0,35.1,64.2,-0.175,-0.033,-1.026,0.0,208.6,64.26,24.66,991.92,1687159072,toileting
1357,1423,1423,2023/06/19 16:17:53.040,208,2.98,-1.1,36.2,63.8,-0.176,-0.034,-1.026,0.2,211.8,64.26,24.67,991.79,1687159073,toileting
1358,1424,1424,2023/06/19 16:17:54.040,209,2.98,-0.8,36.2,62.6,-0.175,-0.034,-1.026,0.7,211.8,64.27,24.66,991.87,1687159074,toileting
1359,1425,1425,2023/06/19 16:17:55.040,210,2.98,0.0,36.6,64.2,-0.176,-0.034,-1.027,0.4,210.0,64.22,24.64,991.91,1687159075,toileting
1360,1426,1426,2023/06/19 16:17:56.040,211,2.98,-1.9,35.1,60.8,-0.176,-0.033,-1.026,0.0,208.2,64.24,24.62,991.95,1687159076,toileting
1361,1427,1427,2023/06/19 16:17:57.040,212,2.98,0.0,35.8,64.2,-0.176,-0.033,-1.026,0.6,210.8,64.23,24.62,991.91,1687159077,toileting
1362,1428,1428,2023/06/19 16:17:58.040,213,2.98,1.1,36.6,62.6,-0.177,-0.033,-1.027,0.2,209.7,64.19,24.6,991.85,1687159078,toileting
1363,1429,1429,2023/06/19 16:17:59.040,214,2.98,-0.4,35.8,62.2,-0.177,-0.033,-1.026,0.5,210.8,64.2,24.57,991.93,1687159079,toileting
1364,1430,1430,2023/06/19 16:18:00.040,215,2.98,-1.1,36.2,64.2,-0.177,-0.033,-1.025,0.0,209.2,64.22,24.58,991.87,1687159080,toileting
1365,1431,1431,2023/06/19 16:18:01.040,216,2.98,0.0,36.9,63.8,-0.178,-0.034,-1.025,0.5,210.5,64.17,24.58,991.91,1687159081,toileting
1366,1432,1432,2023/06/19 16:18:02.040,217,2.98,0.0,36.6,63.4,-0.177,-0.033,-1.025,0.1,210.6,64.25,24.58,991.82,1687159082,toileting
